pathway_id,from_stop_id,to_stop_id,pathway_mode,is_bidirectional,length,traversal_time,stair_count,max_slope,min_width
LM:PAS_ESCN_01_O,LM:L1-V1_BA_02,LM:ESCN_01_O_BOT,1,1,16.5,11,,,3.0
LM:PAS_ESCN_02_O,LM:L1-V2_BA_02,LM:ESCN_02_O_BOT,1,1,16.5,11,,,3.0
LM:PAS_ESCN_03_O,LM:L1-V1_BA_03,LM:ESCN_03_O_BOT,1,1,11.5,8,,,3.0
LM:PAS_ESCN_04_O,LM:L1-V2_BA_03,LM:ESCN_04_O_BOT,1,1,11.5,8,,,3.0
LM:PAS_ASC01,LM:L1-V1_BA_03,LM:ASC01_BOT,1,1,11.5,8,,,3.0
LM:PAS_ASC02,LM:L1-V2_BA_03,LM:ASC02_BOT,1,1,11.5,8,,,3.0
LM:ESCN_01_P,LM:ESCN_01_P_BOT,LM:ESCN_01_P_TOP,2,1,,6,21,,3.0
LM:ESCN_02_P,LM:ESCN_02_P_BOT,LM:ESCN_02_P_TOP,2,1,,6,21,,3.0
LM:ESCN_03_P,LM:ESCN_03_P_BOT,LM:ESCN_03_P_TOP,2,1,,6,21,,3.0
LM:ESCN_04_P,LM:ESCN_04_P_BOT,LM:ESCN_04_P_TOP,2,1,,6,21,,3.0
LM:ESCN_01_O,LM:ESCN_01_O_BOT,LM:ESCN_01_O_TOP,2,1,,6,21,,3.0
LM:ESCN_02_O,LM:ESCN_02_O_BOT,LM:ESCN_02_O_TOP,2,1,,6,21,,3.0
LM:ESCN_03_O,LM:ESCN_03_O_BOT,LM:ESCN_03_O_TOP,2,1,,6,21,,3.0
LM:ESCN_04_O,LM:ESCN_04_O_BOT,LM:ESCN_04_O_TOP,2,1,,6,21,,3.0
LM:ASC01,LM:ASC01_BOT,LM:ASC01_TOP,5,1,,30,,,
LM:ASC02,LM:ASC02_BOT,LM:ASC02_TOP,5,1,,30,,,
LM:PDS_01,LM:ESCN_01_P_TOP,LM:ZNP_03_P,7,0,2.0,5,,,
LM:PDS_02,LM:ESCN_02_P_TOP,LM:ZNP_04_P,7,0,2.0,5,,,
LM:PAS_01_O,LM:ZNP_02_O,LM:ZNP_01_O,1,1,8.0,5,,,4.0
LM:PAS_05_O,LM:ZNP_03_O,LM:ZNP_01_O,1,1,8.0,5,,,4.0
LM:PAS_06_O,LM:ZNP_04_O,LM:ZNP_01_O,1,1,8.0,5,,,4.0
LM:PAS_01_P,LM:ZNP_02_P,LM:ZNP_01_P,1,1,8.0,5,,,4.0
LM:PAS_05_P,LM:ZNP_03_P,LM:ZNP_01_P,1,1,8.0,5,,,4.0
LM:PAS_06_P,LM:ZNP_04_P,LM:ZNP_01_P,1,1,8.0,5,,,4.0
LM:PAS_03_P,LM:ESCN_03_P_TOP,LM:ZP_01_P,1,1,8.3,5,,,4.0
LM:PAS_04_P,LM:ESCN_04_P_TOP,LM:ZP_01_P,1,1,8.3,5,,,4.0
LM:PDS_03,LM:ESCN_01_O_TOP,LM:ZNP_03_O,7,0,2.0,5,,,
LM:PDS_04,LM:ESCN_02_O_TOP,LM:ZNP_04_O,7,0,2.0,5,,,
LM:PAS_03_O,LM:ESCN_03_O_TOP,LM:ZP_01_O,1,1,8.3,5,,,4.0
LM:PAS_04_O,LM:ESCN_04_O_TOP,LM:ZP_01_O,1,1,8.3,5,,,4.0
LM:BP_01,LM:ZNP_02_P,LM:ZP_01_P,6,0,2.0,4,,,
LM:BO_01,LM:ZNP_02_O,LM:ZP_01_O,6,0,2.0,4,,,
LM:BO-PMRS_01,LM:ZP_01_O,LM:ZNP_02_O,7,0,2.0,5,,,
LM:PAS_A1,LM:ESCN_A1_BOT,LM:ZNP_04_P,1,1,39.9,28,,,3.4
LM:ESCN_A1,LM:A,LM:ESCN_A1_BOT,2,1,,6,-22,,2.3
LM:ESCN_E1,LM:E,LM:ESCN_E1_BOT,2,1,,8,-27,,2.3
LM:PAS_E1,LM:ESCN_E1_BOT,LM:ZNP_03_P,1,1,39.5,28,,,3.4
LM:PAS_B1,LM:ESCN_B1_BOT,LM:ZNP_10_O,1,1,4.9,3,,,2.5
LM:PAS_C1,LM:ESCN_C1_BOT,LM:ZNP_10_O,1,1,9.7,6,,,2.5
LM:PAS_B1_C1,LM:ZNP_10_O,LM:ZNP_04_O,1,1,38.4,27,,,4.9
LM:PAS_D1,LM:ESCN_D1_BOT,LM:ZNP_09_O,1,1,5.0,3,,,4.9
LM:PAS_D2,LM:ZNP_09_O,LM:ZNP_03_O,1,1,33.7,24,,,4.9
LM:ESCN_B1,LM:B,LM:ESCN_B1_BOT,2,1,,7,-26,,2.5
LM:ESCN_C1,LM:C,LM:ESCN_C1_BOT,2,1,,8,-29,,2.5
LM:ESCN_D1,LM:D,LM:ESCN_D1_BOT,2,1,,8,-29,,2.5
LM:ASC03,LM:ASC03_TOP,LM:ASC03_BOT,5,1,,30,,,
LM:PAS_ASC03,LM:ASC03_BOT,LM:ZNP_09_O,1,1,5.0,3,,,
LM:PAS_ASC03_2,LM:D,LM:ASC03_TOP,1,1,8.0,5,,,
LM:PAS_ASC02_2,LM:ASC02_TOP,LM:ZP_01_O,1,1,10.0,7,,,
LM:PAS_ASC01_2,LM:ASC01_TOP,LM:ZP_01_O,1,1,10.0,7,,,
LME:PAS_B4,LME:ESC01_TOP,LME:ESC02_BOT,1,1,1.0,,,,2.0
LME:PAS_B1,LME:B,LME:ASC03_TOP,1,1,2.0,1,,,2.0
LME:ESC03,LME:ESC03_BOT,LME:ESC03_TOP,4,0,,14,,,
LME:ESCN_B1,LME:ESCN_B1_TOP,LME:ESCN_B1_BOT,2,1,,12,-42,,2.3
LME:PAS_B2,LME:B,LME:ESCN_B1_TOP,1,1,1.0,,,,2.0
LME:ESC01,LME:ESC01_BOT,LME:ESC01_TOP,4,0,,9,,,
LME:ESC02,LME:ESC02_BOT,LME:ESC02_TOP,4,0,,9,,,2.3
LME:ESCN_A1,LME:ESCN_A1_BOT,LME:ESCN_A1_TOP,2,1,,6,23,,4.5
LME:PAS_A2,LME:A,LME:ESCN_A1_TOP,1,1,1.0,,,,2.0
LME:PAS_B3,LME:B,LME:ESC02_TOP,1,1,1.0,,,,2.0
LME:PAS_01,LME:ESC01_BOT,LME:ZNP_01,1,1,35.0,25,,,2.0
LME:PAS_03,LME:ESCN_A2_BOT,LME:ZNP_01,1,1,35.0,25,,,2.0
LME:PAS_04,LME:ASC03_BOT,LME:ZNP_01,1,1,36.0,25,,,3.0
LME:PAS_05,LME:ESC03_BOT,LME:ZNP_01,1,1,35.0,25,,,2.0
LME:PAS_06,LME:ESCN_B2_BOT,LME:ZNP_01,1,1,36.0,25,,,2.0
LME:ASC03,LME:ASC03_TOP,LME:ASC03_BOT,5,1,,31,,,
LME:BU_01,LME:ZNP_01,LME:ZP_01,6,0,,4,,,
LME:PDS_01,LME:ZP_01,LME:ZNP_01,7,0,,5,,,
LME:BU_PMRS_01,LME:ZP_01,LME:ZNP_01,7,0,,5,,,
LME:BU-PMRE_01,LME:ZNP_01,LME:ZP_01,6,0,,4,,,
LME:PAS_010,LME:ZP_01,LME:ESCN_01_TOP,1,1,8.0,5,,,2.0
LME:PAS_011,LME:ZP_01,LME:ASC02_TOP,1,1,8.2,5,,,2.0
LME:PAS_012,LME:ZP_01,LME:ASC01_TOP,1,1,10.37,7,,,2.0
LME:PAS_013,LME:ZP_01,LME:ESCN_02_TOP,1,1,7.6,5,,,2.0
LME:ESCN_02,LME:ESCN_02_TOP,LME:ESCN_02_BOT,2,1,,6,-23,,3.6
LME:ESCN_01,LME:ESCN_01_TOP,LME:ESCN_01_BOT,2,1,,6,-23,,3.4
LME:ASC02,LME:ASC02_TOP,LME:ASC02_BOT,5,1,,31,,,
LME:ASC01,LME:ASC01_TOP,LME:ASC01_BOT,5,1,,31,,,
LME:PAS_014,LME:ASC02_BOT,LME:L4-V2_BA_01,1,1,5.2,3,,,2.0
LME:PAS_09,LME:ESCN_02_BOT,LME:L4-V2_BA_01,1,1,7.4,5,,,2.0
LME:PAS_08,LME:ESCN_01_BOT,LME:L4-V1_BA_01,1,1,6.5,4,,,2.0
LME:PAS_07,LME:ASC01_BOT,LME:L4-V1_BA_01,1,1,4.7,3,,,2.0
LME:ESCN_A2,LME:ESCN_A2_TOP,LME:ESCN_A2_BOT,2,1,,16,-55,,2.3
LME:PAS_A3,LME:ESCN_A2_TOP,LME:ESCN_A1_BOT,1,1,2.0,1,,,2.0
LME:PAS_A4,LME:ESCN_A1_BOT,LME:ESC03_TOP,1,1,6.7,4,,,2.0
LME:ESCN_B2,LME:ESCN_B2_BOT,LME:ESCN_B2_TOP,2,1,,12,42,,
LME:PAS_B5,LME:ESCN_B2_TOP,LME:ESCN_B1_BOT,1,1,6.7,4,,,2.0
LO:ASC01,LO:ASC01_TOP,LO:ASC01_BOT,5,1,,28,,,1.2
LO:ASC02,LO:ASC02_TOP,LO:ASC02_BOT,5,1,,28,,,1.2
LO:ASC03,LO:ASC03_TOP,LO:ASC03_BOT,5,1,,28,,,1.2
LO:PAS_A1,LO:A,LO:ESCN_A1_TOP,1,1,3.0,2,,,
LO:PAS_A2,LO:A,LO:ESCN_A2_TOP,1,1,3.0,2,,,
LO:PAS_A3,LO:ESCN_A1_BOT,LO:ESCN_A4_TOP,1,1,3.0,2,,,
LO:PAS_A4,LO:ESCN_A4_BOT,LO:ESCN_A3_TOP,1,1,20.0,14,,,
LO:PAS_A5,LO:RAM_A1_BOT,LO:ZNP_01,1,1,12.0,8,,,
LO:PAS_A6,LO:A,LO:ASC03_TOP,1,1,3.0,2,,,
LO:PAS_A7,LO:ASC03_BOT,LO:RAM_A1_TOP,1,1,20.0,14,,,
LO:PAS_B1,LO:B,LO:ESCN_B1_TOP,1,1,3.0,2,,,
LO:PAS_B2,LO:ESCN_B1_BOT,LO:ESCN_B2_TOP,1,1,3.0,2,,,
LO:PAS_B3,LO:ESCN_B2_BOT,LO:ZNP_01,1,1,12.0,8,,,
LO:PAS_01,LO:ZNP_01,LO:ZNP_02,1,1,8.0,5,,,
LO:PAS_02,LO:ZNP_01,LO:ZNP_03,1,1,8.0,5,,,
LO:PAS_03,LO:ZNP_01,LO:ZNP_04,1,1,8.0,5,,,
LO:PAS_04,LO:ZNP_01,LO:ZNP_05,1,1,8.0,5,,,
LO:PAS_05,LO:ZNP_01,LO:ZNP_06,1,1,8.0,5,,,
LO:PAS_06,LO:ZNP_01,LO:ZNP_07,1,1,8.0,5,,,
LO:BN,LO:ZNP_02,LO:ZPN_01,6,0,1.6,4,,,
LO:BS,LO:ZNP_04,LO:ZPS_01,6,0,1.6,4,,,
LO:BS-PMRE_01,LO:ZNP_05,LO:ZPS_02,6,0,1.6,4,,,
LO:BS-PMRE_02,LO:ZNP_07,LO:ZPS_04,6,0,1.6,4,,,
LO:BS-PMRS_01,LO:ZPS_02,LO:ZNP_05,7,0,1.6,5,,,
LO:BS-PMRS_02,LO:ZPS_04,LO:ZNP_07,7,0,1.6,5,,,
LO:PDS_01,LO:ZPN_02,LO:ZNP_03,7,0,1.6,5,,,
LO:PDS_02,LO:ZPS_03,LO:ZNP_06,7,0,1.6,5,,,
LO:PAS_07,LO:ZPS_01,LO:ESCN_03_TOP,1,1,8.0,5,,,
LO:PAS_08,LO:ZPS_01,LO:ESCN_04_TOP,1,1,8.0,5,,,
LO:PAS_09,LO:ZPN_01,LO:ESCN_01_TOP,1,1,8.0,5,,,
LO:PAS_10,LO:ZPN_01,LO:ESCN_02_TOP,1,1,8.0,5,,,
LO:PAS_11,LO:ZPN_02,LO:ESCN_01_TOP,1,1,8.0,5,,,
LO:PAS_12,LO:ZPN_02,LO:ESCN_02_TOP,1,1,8.0,5,,,
LO:PAS_13,LO:ZPS_02,LO:ZPS_05,1,1,24.0,17,,,
LO:PAS_14,LO:ZPS_04,LO:ZPS_05,1,1,24.0,17,,,
LO:PAS_15,LO:ZPS_03,LO:ESCN_03_TOP,1,1,8.0,5,,,
LO:PAS_16,LO:ZPS_03,LO:ESCN_04_TOP,1,1,8.0,5,,,
LO:PAS_17,LO:ZPS_05,LO:ASC01_TOP,1,1,6.0,4,,,
LO:PAS_18,LO:ZPS_05,LO:ASC02_TOP,1,1,6.0,4,,,
LO:PAS_19,LO:L2_V1_BA_01,LO:L2_V1_BA_02,1,1,50.0,35,,,
LO:PAS_20,LO:L2_V1_BA_02,LO:L2_V1_BA_03,1,1,50.0,35,,,
LO:PAS_21,LO:L2_V2_BA_01,LO:L2_V2_BA_02,1,1,50.0,35,,,
LO:PAS_22,LO:L2_V2_BA_02,LO:L2_V2_BA_03,1,1,50.0,35,,,
LO:PAS_23,LO:ESCN_01_BOT,LO:L2_V1_BA_03,1,1,10.0,7,,,
LO:PAS_24,LO:ESCN_02_BOT,LO:L2_V2_BA_03,1,1,10.0,7,,,
LO:PAS_25,LO:ESCN_03_BOT,LO:L2_V1_BA_01,1,1,10.0,7,,,
LO:PAS_26,LO:ESCN_04_BOT,LO:L2_V2_BA_01,1,1,10.0,7,,,
LO:PAS_27,LO:ASC01_BOT,LO:L2_V1_BA_01,1,1,5.0,3,,,
LO:PAS_28,LO:ASC02_BOT,LO:L2_V2_BA_01,1,1,5.0,3,,,
LO:ESCN_A1,LO:ESCN_A1_TOP,LO:ESCN_A1_BOT,2,1,,6,-21,,
LO:ESCN_A2,LO:ESCN_A2_TOP,LO:ESCN_A2_BOT,2,1,,6,-21,,
LO:ESCN_A3,LO:ESCN_A3_TOP,LO:ESCN_A3_BOT,2,1,,6,-21,,
LO:ESCN_B1,LO:ESCN_B1_TOP,LO:ESCN_B1_BOT,2,1,,6,-20,,
LO:ESCN_B2,LO:ESCN_B2_TOP,LO:ESCN_B2_BOT,2,1,,2,-9,,
LO:ESCN_A4,LO:ESCN_A4_TOP,LO:ESCN_A4_BOT,2,1,,6,-21,,
LO:RAM_A1,LO:RAM_A1_TOP,LO:RAM_A1_BOT,1,1,8.0,5,,,
LO:ESCN_01,LO:ESCN_01_TOP,LO:ESCN_01_BOT,2,1,,6,-21,,
LO:ESCN_02,LO:ESCN_02_TOP,LO:ESCN_02_BOT,2,1,,6,-21,,
LO:ESCN_03,LO:ESCN_03_TOP,LO:ESCN_03_BOT,2,1,,6,-21,,
LO:ESCN_04,LO:ESCN_04_TOP,LO:ESCN_04_BOT,2,1,,6,-21,,
LO:PAS_A9,LO:ESCN_A2_BOT,LO:ESCN_A4_TOP,1,1,3.0,2,,,
LO:PAS_A10,LO:ESCN_A3_BOT,LO:ZNP_01,1,1,12.0,8,,,
LOR:PAS_B1,LOR:B,LOR:ASC03_TOP,1,1,2.0,1,,,2.0
LOR:ESC03,LOR:ESC03_BOT,LOR:ESC03_TOP,4,0,,9,,,
LOR:ESCN_B1,LOR:ESCN_B1_TOP,LOR:ESCN_B1_BOT,2,1,,21,-70,,2.3
LOR:PAS_B2,LOR:B,LOR:ESCN_B1_TOP,1,1,1.0,,,,3.0
LOR:ESC01,LOR:ESC01_BOT,LOR:ESC01_TOP,4,0,,11,,,
LOR:ESC02,LOR:ESC02_BOT,LOR:ESC02_TOP,4,0,,8,,,2.3
LOR:ESCN_A1,LOR:ESCN_A1_BOT,LOR:ESCN_A1_TOP,2,1,,9,30,,2.3
LOR:PAS_A2,LOR:A,LOR:ESCN_A1_TOP,1,1,1.0,,,,3.0
LOR:PAS_02,LOR:ESC02_BOT,LOR:ZNP_01,1,1,23.0,16,,,2.0
LOR:PAS_03,LOR:ESCN_A2_BOT,LOR:ZNP_01,1,1,23.0,16,,,3.0
LOR:PAS_04,LOR:ASC03_BOT,LOR:ZNP_01,1,1,26.0,18,,,3.0
LOR:PAS_05,LOR:ESC03_BOT,LOR:ZNP_01,1,1,23.0,16,,,2.0
LOR:PAS_08,LOR:ZNP_01,LOR:ZNP_02,1,1,4.5,3,,,5.0
LOR:ASC03,LOR:ASC03_TOP,LOR:ASC03_BOT,5,1,,31,,,
LOR:BU,LOR:ZNP_02,LOR:ZP_01,6,0,,4,,,
LOR:BU_PMRS_01,LOR:ZP_01,LOR:ZNP_02,7,0,,5,,,
LOR:BU-PMRE_01,LOR:ZNP_02,LOR:ZP_01,6,0,,4,,,
LOR:PAS_010,LOR:ZP_01,LOR:ESCN_01_TOP,1,1,8.0,5,,,3.0
LOR:PAS_011,LOR:ZP_01,LOR:ASC02_TOP,1,1,8.2,5,,,2.0
LOR:PAS_012,LOR:ZP_01,LOR:ASC01_TOP,1,1,10.37,7,,,2.0
LOR:ESC_N01,LOR:ESCN_01_TOP,LOR:ESCN_01_BOT,2,1,,7,-24,,2.4
LOR:ASC02,LOR:ASC02_TOP,LOR:ASC02_BOT,5,1,,31,,,
LOR:ASC01,LOR:ASC01_TOP,LOR:ASC01_BOT,5,1,,31,,,
LOR:PAS_014,LOR:ASC02_BOT,LOR:L4-V2_BA_01,1,1,5.2,3,,,2.0
LOR:PAS_016,LOR:ESCN_01_BOT,LOR:L4-V1_BA_01,1,1,6.5,4,,,3.0
LOR:PAS_09,LOR:ASC01_BOT,LOR:L4-V1_BA_01,1,1,4.7,3,,,2.0
LOR:ESCN_A2,LOR:ESCN_A2_TOP,LOR:ESCN_A2_BOT,2,1,,12,-40,,2.3
LOR:PAS_A3,LOR:ESCN_A2_TOP,LOR:ESCN_A1_BOT,1,1,2.0,1,,,3.0
LOR:PAS_A4,LOR:ESC02_TOP,LOR:ESC01_BOT,1,1,2.0,1,,,2.0
LOR:ESCN_B2,LOR:ESCN_B2_TOP,LOR:ESCN_B2_BOT,2,1,,9,-31,,2.1
LOR:PAS_B4,LOR:ESCN_B1_BOT,LOR:ESCN_B2_TOP,1,1,2.0,1,,,3.0
LOR:PAS_B3,LOR:B,LOR:ESC01_TOP,1,1,1.0,,,,2.0
LOR:PAS_A5,LOR:ESCN_A1_BOT,LOR:ESC03_TOP,1,1,4.0,2,,,2.0
LOR:PAS_B5,LOR:ESCN_B1_BOT,LOR:ESC02_BOT,1,1,4.0,2,,,3.0
LOR:ESCN_02,LOR:ESCN_02_TOP,LOR:ESCN_02_BOT,2,1,,7,-24,,
LOR:PAS_013,LOR:ZP_01,LOR:ESCN_02_TOP,1,1,7.6,5,,,3.0
LOR:PAS_015,LOR:ESCN_02_BOT,LOR:L4-V2_BA_01,1,1,2.0,1,,,2.0
LOR:PAS_B6,LOR:ESCN_B2_BOT,LOR:ZNP_01,1,1,23.0,16,,,3.0
LOR:PDS_01,LOR:ZP_01,LOR:ZNP_02,7,0,,5,,,
LP:PATHWAY_00,LP:L5-V2_BA_01,LP:ESC04_TOP,1,1,55.0,39,,,
LP:PATHWAY_01,LP:L5-V2_BA_01,LP:ESC04_TOP,1,1,55.0,39,,,
LP:PAS_101A,LP:A,LP:ZNP,1,1,10.0,7,,,
LP:PATHWAY_02,LP:ASC01_INT,LP:ASC01_BOT,5,1,,27,,,
LP:PAS_ASC01_INT,LP:ASC01_INT,LP:L5-V2_BA_01,1,1,55.0,39,,,
LP:PATHWAY_03,LP:ASC01_TOP,LP:ASC01_INT,5,1,,27,,,
LP:PAS_140A,LP:ASC01_TOP,LP:PLA01_TOP,1,1,52.0,37,,,
LP:ESC01,LP:ESC01_BOT,LP:ESC01_TOP,4,0,,8,,,
LP:PATHWAY_04,LP:ESC01_TOP,LP:ESCN03_V1_TOP,1,1,52.0,37,,,
LP:PATHWAY_05,LP:ESC02_BOT,LP:ESC04_TOP,1,1,22.0,15,,,
LP:ESC02,LP:ESC02_TOP,LP:ESC02_BOT,4,0,,8,,,
LP:ESC03,LP:ESC03_BOT,LP:ESC03_TOP,4,0,,8,,,
LP:PATHWAY_06,LP:ESC03_TOP,LP:ESC01_BOT,1,1,22.0,15,,,
LP:PAS_ESC03_TOP,LP:ESC03_TOP,LP:L5-V2_BA_01,1,1,55.0,39,,,
LP:PATHWAY_07,LP:ESC04_BOT,LP:ESC06_TOP,1,1,22.0,15,,,
LP:PATHWAY_08,LP:ESC04_TOP,LP:ESC04_BOT,4,0,,8,,,
LP:PATHWAY_09,LP:ESC04_TOP,LP:ESC04_BOT,4,0,,8,,,
LP:ESC05,LP:ESC05_BOT,LP:ESC05_TOP,4,0,,8,,,
LP:PATHWAY_10,LP:ESC05_TOP,LP:ESC03_BOT,1,1,22.0,15,,,
LP:PAS_120D,LP:ESC06_BOT,LP:ZP,1,1,11.0,7,,,
LP:ESC06,LP:ESC06_TOP,LP:ESC06_BOT,4,0,,8,,,
LP:PATHWAY_11,LP:ESCN02_V1_BOT,LP:ESCN02_V1_TOP,2,1,,6,21,,
LP:PATHWAY_12,LP:ESCN02_V1_BOT,LP:ESCN02_V1_TOP,2,1,,6,21,,
LP:PAS_160A,LP:ESCN02_V1_TOP,LP:ESC02_TOP,1,1,52.0,37,,,
LP:PAS_ESCN03_V1_BOT,LP:ESCN03_V1_BOT,LP:L5-V1_BA_01,1,1,30.0,21,,,
LP:ESCN03_V1,LP:ESCN03_V1_TOP,LP:ESCN03_V1_BOT,2,1,,6,-21,,
LP:PLA01,LP:PLA01_BOT,LP:PLA01_TOP,5,1,,27,,,
LP:PAS_PLA01_BOT,LP:PLA01_BOT,LP:L5-V1_BA_01,1,1,20.0,14,,,
LP:PAS_ESCN02_V1_BOT,LP:L5-V1_BA_01,LP:ESCN02_V1_BOT,1,1,10.0,7,,,
LP:BATERIA_01,LP:ZNP,LP:ZP,6,0,2.0,4,,,
LP:PAS_120C,LP:ZP,LP:ASC01_BOT,1,1,5.0,3,,,
LP:PAS_120A,LP:ZP,LP:ESC05_BOT,1,1,11.0,7,,,
LP:PDS_01,LP:ZP,LP:ZNP,7,0,2.0,5,,,
LPR:PAS_A1,LPR:A,LPR:ESCN_A1_BOT,1,1,1.0,,,,3.7
LPR:PAS_A2,LPR:A,LPR:ASC03_BOT,1,1,10.0,7,,,2.0
LPR:PAS_B1,LPR:B,LPR:ASC04_BOT,1,1,10.0,7,,,2.0
LPR:PAS_B2,LPR:B,LPR:ESCN_B1_BOT,1,1,1.0,,,,3.0
LPR:ESCN_A1,LPR:ESCN_A1_BOT,LPR:ESCN_A1_TOP,2,1,,12,40,,3.6
LPR:ESCN_B1,LPR:ESCN_B1_BOT,LPR:ESCN_B1_TOP,2,1,,12,40,,2.3
LPR:ASC03,LPR:ASC03_BOT,LPR:ASC03_TOP,5,1,,31,,,
LPR:ASC01,LPR:ASC01_BOT,LPR:ASC01_TOP,5,1,,31,,,
LPR:ASC02,LPR:ASC02_TOP,LPR:ASC02_BOT,5,1,,31,,,
LPR:ASC04,LPR:ASC04_BOT,LPR:ASC04_TOP,5,1,,31,,,
LPR:PAS_A3,LPR:ESCN_A1_TOP,LPR:ZNP_01,1,1,35.0,25,,,3.0
LPR:PAS_A4,LPR:ASC03_TOP,LPR:ZNP_01,1,1,35.0,25,,,2.0
LPR:PAS_B3,LPR:ESCN_B1_TOP,LPR:ZNP_01,1,1,33.0,23,,,3.0
LPR:PAS_B4,LPR:ASC04_TOP,LPR:ZNP_01,1,1,33.0,23,,,2.0
LPR:PAS_01,LPR:ZNP_01,LPR:ZNP_02,1,1,23.0,16,,,6.1
LPR:BU_01,LPR:ZNP_02,LPR:ZP_01,6,0,,4,,,1.3
LPR:PAS_03,LPR:ZP_01,LPR:ESCN_01_TOP,1,1,6.4,4,,,3.0
LPR:PAS_04,LPR:ZP_01,LPR:ESCN_02_TOP,1,1,6.0,4,,,3.0
LPR:ESCN_01,LPR:ESCN_01_TOP,LPR:ESCN_01_BOT,2,1,,7,-24,,
LPR:ESCN_02,LPR:ESCN_02_TOP,LPR:ESCN_02_BOT,2,1,,7,-24,,
LPR:ESCN_03,LPR:ESCN_03_BOT,LPR:ESCN_03_TOP,2,1,,7,24,,
LPR:ESCN_04,LPR:ESCN_04_BOT,LPR:ESCN_04_TOP,2,1,,7,24,,
LPR:PAS_05,LPR:ESCN_02_BOT,LPR:L4-V2_BA_01,1,1,8.0,5,,,2.0
LPR:PAS_06,LPR:ESCN_01_BOT,LPR:L4-V1_BA_01,1,1,8.0,5,,,2.0
LPR:PAS_07,LPR:L4-V2_BA_01,LPR:ESCN_04_BOT,1,1,40.0,28,,,3.0
LPR:PAS_08,LPR:L4-V1_BA_01,LPR:ESCN_03_BOT,1,1,40.0,28,,,2.0
LPR:PAS_09,LPR:ESCN_04_TOP,LPR:ZP_02,1,1,2.0,1,,,2.0
LPR:PAS_010,LPR:ESCN_03_TOP,LPR:ZP_03,1,1,2.0,1,,,3.0
LPR:PAS_011,LPR:L4-V1_BA_01,LPR:ASC01_BOT,1,1,40.0,28,,,2.0
LPR:PAS_012,LPR:ASC02_BOT,LPR:L4-V2_BA_01,1,1,40.0,28,,,2.0
LPR:PAS_013,LPR:ASC02_TOP,LPR:ZP_02,1,1,2.0,1,,,2.0
LPR:PAS_02,LPR:ZP_03,LPR:ASC01_TOP,1,1,2.0,1,,,2.0
LPR:BU-PMRE_01,LPR:ZNP_01,LPR:ZP_02,6,0,,4,,,
LPR:BU-PMRS_01,LPR:ZP_02,LPR:ZNP_01,6,0,,4,,,
LPR:BU-PMRE_02,LPR:ZNP_01,LPR:ZP_03,6,0,,4,,,
LPR:BU-PMRS_02,LPR:ZP_03,LPR:ZNP_01,7,0,,5,,,
LPR:PDS_01,LPR:ZP_02,LPR:ZNP_01,7,0,,5,,,
LPR:PDS_02,LPR:ZP_03,LPR:ZNP_01,7,0,,5,,,
LQU:PLA03,LQU:PLA03_BOT,LQU:PLA03_TOP,5,1,,31,,,
LQU:PAS_A1,LQU:A,LQU:PLA03_BOT,1,1,10.5,7,,,2.0
LQU:PAS_A2,LQU:A,LQU:ESCN_A1_BOT,1,1,10.5,7,,,2.0
LQU:ESCN_A1,LQU:ESCN_A1_BOT,LQU:ESCN_A1_TOP,2,1,,6,20,,
LQU:PAS_01,LQU:ESCN_A1_TOP,LQU:ZNP_01,1,1,1.0,,,,5.0
LQU:PAS_02,LQU:ZNP_01,LQU:ZNP_02,1,1,11.0,7,,,6.5
LQU:PAS_06,LQU:ESCN_01_TOP,LQU:L4-V1_BA_01,1,1,3.0,2,,,2.0
LQU:ESCN_02,LQU:ESCN_02_BOT,LQU:ESCN_02_TOP,2,1,,9,30,,
LQU:ESCN_03,LQU:ESCN_03_TOP,LQU:ESCN_03_BOT,2,1,,9,-30,,
LQU:ESCN_04,LQU:ESCN_04_TOP,LQU:ESCN_04_BOT,2,1,,9,-30,,
LQU:PAS_07,LQU:L4-V1_BA_01,LQU:ESCN_03_TOP,1,1,2.0,1,,,2.0
LQU:PAS_08,LQU:L4-V2_BA_01,LQU:ESCN_04_TOP,1,1,2.0,1,,,2.0
LQU:PDS_01,LQU:ESCN_03_BOT,LQU:ZNP_01,7,0,,5,,,1.0
LQU:PDS_02,LQU:ESCN_04_BOT,LQU:ZNP_01,7,0,,5,,,
LQU:PLA01,LQU:PLA01_BOT,LQU:PLA01_TOP,5,1,,31,,,
LQU:PAS_011,LQU:ZP_01,LQU:PLA01_BOT,1,1,2.0,1,,,2.0
LQU:PAS_09,LQU:PLA01_TOP,LQU:L4-V1_BA_01,1,1,2.0,1,,,2.0
LQU:PAS_03,LQU:ESCN_A1_TOP,LQU:ZNP_01,1,1,7.6,5,,,2.0
LQU:BU_01,LQU:ZNP_02,LQU:ZP_01,6,0,,4,,,
LQU:PAS_014,LQU:ZP_01,LQU:ESCN_02_BOT,1,1,3.0,2,,,2.0
LQU:PAS_015,LQU:ESCN_02_TOP,LQU:L4-V2_BA_01,1,1,3.0,2,,,2.0
LQU:PDS_03,LQU:ZP_01,LQU:ZNP_01,7,0,,5,,,
LQU:PAS_016,LQU:PLA03_TOP,LQU:ZNP_01,1,1,8.0,5,,,2.0
LQU:ESCN_01,LQU:ESCN_01_BOT,LQU:ESCN_01_TOP,2,1,,9,30,,
